,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
4258,9782,BitDiamond,BTDMD,bitdiamond,4,2021-05-13T00:00:00.000Z,['bnb-chain'],21000000.0,0.0,0.0,,4259,,,,2022-08-29T15:16:00.000Z,0.006096562831418289,41546.85805574,-8.421,4.24136751,14.59734969,10.31118276,4.55873151,4.55873151,4.55873151,0.0,0.0,128027.82,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x669288ada63ed65eb3770f1c9eeb8956dedaaa47,2022-08-29 15:20:33.561117
4259,11522,Jenny Metaverse DAO Token,UJENNY,jenny-metaverse-dao-token,5,2021-08-31T18:13:14.000Z,"['metaverse', 'play-to-earn', 'animoca-brands-portfolio']",10000000.0,0.0,10000000.0,,4260,10000000.0,1847015.6481821195,,2022-08-29T15:16:00.000Z,0.18470156481821196,41540.20910649,-0.4562,-0.54446246,1.94566619,-11.9190233,-19.17431546,-1.79188761,-46.11140013,0.0,0.0,1847015.65,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa499648fd0e80fd911972bbeb069e4c20e68bf22,2022-08-29 15:20:33.561117
4260,12562,Mononoke Inu,Mononoke-Inu,mononoke-inu,2,2021-10-09T14:09:19.000Z,[],,0.0,0.0,,4261,,,,2022-08-29T15:16:00.000Z,1.874373828648e-12,41519.51803597,-4.2911,1.70464325,7.27079199,1.62200222,-36.5385464,-13.65654701,-49.43611952,0.0,0.0,0.0,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4da08a1bff50be96bded5c7019227164b49c2bfc,2022-08-29 15:20:33.561117
4261,10255,Game Ace Token,GAT,game-ace-token,6,2021-06-03T00:00:00.000Z,['bnb-chain'],,0.0,0.0,,4262,883859.0,1124346.7528093928,,2022-08-29T15:16:00.000Z,1.2720883679516672,41495.89524777,-2.2784,-0.31820325,-1.68842734,-6.6306012,-13.27458781,6.35580877,-22.71232173,0.0,0.0,0.0,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xF315cfC8550F6FcA969D397cA8b807C5033fA122,2022-08-29 15:20:33.561117
4262,9395,Strite,STRI,strite,5,2021-04-27T00:00:00.000Z,['bnb-chain'],4597817.0,0.0,4519324.762759,,4263,,,,2022-08-29T15:16:00.000Z,0.018049312219044725,41441.26609376,-6.7456,-0.01206933,11.88062682,76.9581067,38.7962787,38.99130718,-1.31760697,0.0,0.0,82987.43,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x9b93c29595dd603f75854eba3c5f4ee078ee4454,2022-08-29 15:20:33.561117
4263,17170,IlliquidDAO,JPEGS,illiquiddao,3,2022-01-12T02:47:32.000Z,['ethereum-ecosystem'],100000000.0,0.0,100000000.0,,4264,,,,2022-08-29T15:16:00.000Z,0.0013520114544354226,41408.85738744,-2.575,-0.59419181,-0.85880972,-8.14928563,-18.23488826,-8.34367885,-45.23672428,0.0,0.0,135201.15,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5ddafa0856f883a634051dcb4dd710863d85a0c1,2022-08-29 15:20:33.561117
4264,18023,SKY FRONTIER,GSKY,sky-frontier,5,2022-02-10T07:17:50.000Z,[],1000000000000000.0,0.0,1000000000000000.0,,4265,230000000000000.0,881179.3628606371,,2022-08-29T15:16:00.000Z,3.831214621133205e-09,41341.09251037,133.6315,0.04866766,7.89338162,24.51326771,-30.04082038,-17.95598137,-70.90499502,0.0,0.0,3831214.62,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x4a69720907de25683dc649131d70e2a68765c216,2022-08-29 15:20:33.561117
4265,12459,Holdex Finance,HOLDEX,holdex-finance,8,2021-10-07T12:50:46.000Z,[],100000000.0,0.0,100000000.0,,4266,6412700.0,31506.174857950926,,2022-08-29T15:16:00.000Z,0.0049130904077769,41304.19051384,-7.8771,-1.00013834,-2.71719831,162.13283182,63.7170906,63.94713637,391.61289927,0.0,0.0,491309.04,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xd85b5e9a7c33832dcdb554ec07cdcc56810b2e5a,2022-08-29 15:20:33.561117
4266,11473,Yaki Gold,YAG,yaki-gold,6,2021-08-30T04:28:09.000Z,[],,0.0,500000000.0,,4267,,,,2022-08-29T15:16:00.000Z,6.407017185489059e-05,41199.63538709,2.0503,0.35425693,0.44093406,1.91166557,6.72922979,1.06873792,-29.07462249,0.0,0.0,32035.09,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x2722c9db0Fc6818DC9DD3A01254Afc3804438b64,2022-08-29 15:20:33.561117
4267,11153,EmiSwap,ESW,emiswap,6,2021-08-03T00:00:00.000Z,[],200000000.0,0.0,42946444.51,,4268,42946444.51,93709.48481417746,,2022-08-29T15:16:00.000Z,0.002182007984208271,41190.63168222,-9.1559,0.75160343,2.12050932,-0.54411756,-22.3231509,9.69116476,-46.211379,0.0,0.0,436401.6,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5a75a093747b72a0e14056352751edf03518031d,2022-08-29 15:20:33.561117
4268,16849,OUSE Token,OUSE,ouse-token,6,2022-01-04T22:05:37.000Z,[],3999336417069.0,0.0,34956541.0,,4269,3999336417069.0,4750372.012605912,,2022-08-29T15:16:00.000Z,1.1877900524525828e-06,41148.64057003,-14.9281,-2.79122391,3.21346905,-26.97201863,-28.73164729,-6.8641019,-36.29548122,0.0,0.0,4750372.01,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x48cb1c21af7b5d04a8c48479d1bdfa783ce94d99,2022-08-29 15:20:33.561117
4269,10899,Daddy Doge,DADDYDOGE,daddy-doge,7,2021-07-14T00:00:00.000Z,['bnb-chain'],1000000000000000.0,0.0,0.0,,4270,,,,2022-08-29T15:16:00.000Z,2.829940290197361e-09,41099.07261745,-8.365,0.30810996,1.52079164,-4.22415365,-4.46082829,27.43708151,-18.10831272,0.0,0.0,2829940.29,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x7ccE94C0B2C8aE7661f02544E62178377Fe8cF92,2022-08-29 15:20:33.561117
4270,18798,Curve.fi gDAI/gUSDC/gUSDT,G3CRV,curve-fi-gdai-gusdc-gusdt,9,2022-03-14T12:55:10.000Z,['fantom-ecosystem'],,0.0,101617166.0,,4271,,,,2022-08-29T15:16:00.000Z,1.020512124380772,41098.78311109,4751.2358,-0.45310296,-0.16770727,0.04761602,0.64601261,-1.29833911,1.26158249,0.0,0.0,103701549.95,,2022-08-29T15:16:00.000Z,3513.0,Fantom,FTM,fantom,0xd02a30d33153877bc20e5721ee53dedee0422b2f,2022-08-29 15:20:33.561117
4271,8547,RamenSwap,RAMEN,ramenswap,7,2021-02-22T00:00:00.000Z,"['yield-farming', 'amm', 'bnb-chain']",10501050.0,0.0,0.0,,4272,625884.0,4553.681618163264,,2022-08-29T15:16:00.000Z,0.0072755999804488755,41089.74929824,-8.4293,7.20374339,25.29450711,81.89417824,65.65988133,87.70266367,36.50793567,0.0,0.0,76401.44,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x4f47a0d15c1e53f3d94c069c7d16977c29f9cb6b,2022-08-29 15:20:33.561117
4272,12366,Demeter,DUSD,demeter-usd,8,2021-10-06T01:18:57.000Z,[],0.0,0.0,0.0,,4273,,,,2022-08-29T15:16:00.000Z,0.4414238450234826,41040.66283057,69.1593,-0.23964852,-3.96992662,-12.06730171,-13.74342264,-36.5061324,-42.70937876,0.0,0.0,0.0,,2022-08-29T15:16:00.000Z,2502.0,Huobi Token,HT,huobi-token,0x9F5c80dc840f9cc60670a20c1e5d0fbD3E13B015,2022-08-29 15:20:33.561117
4273,3083,Lina Network,LINA,lina-network,11,2018-08-07T00:00:00.000Z,"['services', 'enterprise-solutions', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,0.0,900000000.0,,4274,391855501.0,6372314.414319999,,2022-08-29T15:16:00.000Z,0.016261898577557544,41037.57419278,-31.2535,0.20127501,8.61364316,32.8098356,261.82762788,182.41005349,109.4050657,0.0,0.0,14635708.72,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc05d14442a510de4d3d71a3d316585aa0ce32b50,2022-08-29 15:20:33.561117
4274,20367,Good Person Coin,GPCX,good-person-coin,3,2022-05-30T12:57:45.000Z,[],10000000000.0,0.0,10000000000.0,,4275,5610968679.0,7140805.225479235,,2022-08-29T15:16:00.000Z,0.0012726510579545572,41026.47694459,12.9012,0.29796391,-0.0968145,-10.44433702,5.07066661,7.3950476,21.80176102,0.0,0.0,12726510.58,,2022-08-29T15:16:00.000Z,1958.0,TRON,TRX,tron,1003026,2022-08-29 15:20:33.561117
4275,8457,B20,B20,b20,7,2021-02-14T00:00:00.000Z,['collectibles-nfts'],,0.0,10000000.0,,4276,,,,2022-08-29T15:16:00.000Z,0.13817257510196593,41013.83822317,-0.773,-0.13786116,0.05270193,-1.02023677,-13.93881297,2.08287448,-52.47231685,0.0,0.0,1381725.75,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc4de189abf94c57f396bd4c52ab13b954febefd8,2022-08-29 15:20:33.561117
4276,15634,AdaSwap,ASW,adaswap,6,2021-12-06T08:10:44.000Z,[],10000000000.0,0.0,10000000000.0,,4277,,,,2022-08-29T15:16:00.000Z,0.0010703090678123024,40987.61311625,-8.7443,-0.00599176,-0.97786087,-4.59299374,-17.39195413,-27.35477436,-62.98294874,0.0,0.0,10703090.68,,2022-08-29T15:16:00.000Z,2010.0,Cardano,ADA,cardano,asset17s6jml34q59t4r8vyz2kl0etelfxytuw8mwrf8,2022-08-29 15:20:33.561117
4277,18316,HelpSeed,HELPS,helpseed,5,2022-02-23T10:32:41.000Z,[],,0.0,750638250000.0,,4278,4372628386.0,101839.37790779123,,2022-08-29T15:16:00.000Z,2.3290197317900143e-05,40956.60343769,-30.485,-0.00599176,0.0009965,-20.4007779,-23.54221861,5.54745996,-26.1577898,0.0,0.0,17482512.96,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x0A6e6D2F58d22E267Fdc9bfB295F0d43985FEBB4,2022-08-29 15:20:33.561117
4278,12047,Agrinoble,AGN,agrinoble,5,2021-09-22T06:08:49.000Z,[],,0.0,0.0,,4279,,,,2022-08-29T15:16:00.000Z,1.3358123840421482e-06,40938.15287536,-11.2485,-13.51452248,11.23613048,17.48165925,-44.14496164,-41.46764821,-30.74411709,0.0,0.0,0.0,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x2317f8c321954070b57019bfbd9a1fae1f3c04d9,2022-08-29 15:20:33.561117
4279,20344,iAssets,ASSET,iassets,2,2022-05-28T00:11:35.000Z,[],500000000000.0,0.0,500000000000.0,,4280,250000000000.0,48402.25507845255,,2022-08-29T15:16:00.000Z,1.936090203138102e-07,40893.42109988,-8.9182,0.28313855,7.80262833,14.77178424,-3.77164333,-46.84276094,-81.92216623,0.0,0.0,96804.51,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x6b471d5ab9f3d92a600e7d49a0b135bf6d4c6a5b,2022-08-29 15:20:33.561117
4280,18561,ASIMI,ASIMI,asimi,6,2022-03-03T17:52:07.000Z,[],66392816.0,0.0,66392816.43517531,,4281,34433985.83516619,38195.55045824766,,2022-08-29T15:16:00.000Z,0.0011092398841391145,40770.96565972,-42.7196,-0.13746701,0.68230709,-0.43101556,-5.56785827,-48.22234946,-60.54631999,0.0,0.0,73645.56,,2022-08-29T15:16:00.000Z,1274.0,Waves,WAVES,waves,EbLVSrAi6vS3AkLwBinzZCvAXP2yYiFJEzj1MBVHcwZ5,2022-08-29 15:20:33.561117
4281,18298,BNBBack,BNBBACK,bnbback,5,2022-02-23T06:59:18.000Z,[],1000000000.0,0.0,1000000000.0,,4282,500000000.0,432256.8442473647,,2022-08-29T15:16:00.000Z,0.0008645136884947293,40715.51111114,-9.5518,-4.88591436,22.81680723,94.09114862,123.52727552,137.76145535,66.70197141,0.0,0.0,864513.69,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x280EbB7c9F2C90Ac6dD136516598a2f9efe70507,2022-08-29 15:20:33.561117
4282,10467,IRON Titanium Token,TITAN,iron-titanium-token,29,2021-06-16T00:00:00.000Z,['memes'],35005725274582.0,0.0,0.0,,4283,34939843197700.0,1442523.5599468732,,2022-08-29T15:16:00.000Z,4.128591968156946e-08,40659.09842387,-6.8341,-0.25074864,-3.28583741,-13.9884162,-31.9610636,-31.61464953,-54.50848403,0.0,0.0,1445243.56,,2022-08-29T15:16:00.000Z,3890.0,Polygon,MATIC,polygon,0xaaa5b9e6c589642f98a1cda99b9d024b8407285a,2022-08-29 15:20:33.561117
4283,20921,Bombcrypto Coin,BOMB,bombcrypto-coin,2,2022-07-08T06:06:20.000Z,[],100000000.0,0.0,100000000.0,,4284,3659780.0,1921564.4219583685,,2022-08-29T15:16:00.000Z,0.5250491619601092,40515.31130043,-23.4242,-0.93704564,-6.58240879,9.4959828,-35.25781985,6.74408574,6.74408574,0.0,0.0,52504916.2,,2022-08-29T15:16:00.000Z,3890.0,Polygon,MATIC,polygon,0xb2c63830d4478cb331142fac075a39671a5541dc,2022-08-29 15:20:33.561117
4284,16837,Covenant,COVN,covenant-child,3,2022-01-04T13:36:53.000Z,['ethereum-ecosystem'],500000000.0,0.0,500000000.0,,4285,54064961.92,267299436.33173466,,2022-08-29T15:16:00.000Z,4.944041886633676,40407.38288377,-0.6902,-0.248108,-3.81227107,-12.55473168,-18.64272827,-36.48599966,-42.26742886,0.0,0.0,2472020943.32,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x19ac2659599fd01c853de846919544276ad26f50,2022-08-29 15:20:33.561117
4285,17478,Metarun,MRUN,metarun,2,2022-01-19T14:50:25.000Z,"['gaming', 'staking']",1000000000.0,0.0,312658905.9,,4286,27585877.78,122823.72380032559,,2022-08-29T15:16:00.000Z,0.004452413107165067,40323.70963604,-14.2139,-0.02015154,-2.87270167,-1.78615496,33.4986529,-10.8998059,-44.0871126,0.0,0.0,4452413.11,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xca0d640a401406f3405b4c252a5d0c4d17f38ebb,2022-08-29 15:20:33.561117
4286,21107,Inescoin,INES,inescoin,1,2022-07-25T06:26:35.000Z,[],9000000000.0,0.0,9000000000.0,,4287,,,,2022-08-29T15:16:00.000Z,0.0004930041768022658,40248.44157672,-11.6815,2.91658885,-16.15562708,59.03725905,-74.06074403,-76.10404552,-76.10404552,0.0,0.0,4437037.59,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c58ee9794882c608e6015bde2802412b3d1377e,2022-08-29 15:20:33.561117
4287,21329,The Web3 Project (new),TWEP,the-web3-project-new,1,2022-03-23T07:28:49.000Z,[],,0.0,2177056539.0,,4288,,,,2022-08-29T15:16:00.000Z,0.0078041373821923455,39856.50400262,-56.7162,0.30810996,-21.13520908,-11.24912228,-60.54610466,-60.54610466,-60.54610466,0.0,0.0,16990048.32,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x1AEb3f66d96bFaF74fCBD15Dc21798De36F6F933,2022-08-29 15:20:33.561117
4288,19642,Massive Protocol,MAV,massive-protocol,1,2022-04-20T11:08:41.000Z,[],,0.0,3000000000.0,,4289,,,,2022-08-29T15:16:00.000Z,0.3434029093588196,39853.27221641,-2.4807,0.16902692,-2.71857734,-7.26146403,-11.31680807,-13.31946272,-26.51512131,0.0,0.0,1030208728.08,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbe1dbe6741fb988fb571ab1e28cffb36e3c62629,2022-08-29 15:20:33.561117
4289,13446,Idle Cyber,AFK,iddle-cyber,5,2021-10-28T04:29:14.000Z,['bnb-chain'],,0.0,790000000.0,,4290,,,,2022-08-29T15:16:00.000Z,0.0005438147029751604,39801.15876375,-3.4334,-0.04275721,-3.3218474,-6.91236826,-18.07348228,-23.02693154,-61.19852297,0.0,0.0,429613.62,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xbA0B46F556633Bd742546E4F37D66D416753003B,2022-08-29 15:20:33.561117
4290,15747,MODA DAO,MODA,moda-dao,6,2021-12-07T13:41:24.000Z,[],10000000.0,0.0,0.0,,4291,794444.0,318861.2114271346,,2022-08-29T15:16:00.000Z,0.40136398717484756,39751.25819995,83.6559,1.86804571,2.33141005,-7.78888766,-18.82329833,-8.162413,-28.26670271,0.0,0.0,4013639.87,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1117aC6Ad6Cdf1A3BC543baD3B133724620522d5,2022-08-29 15:20:33.561117
4291,5800,Treecle,TRCL,treecle,5,2020-07-02T00:00:00.000Z,[],996547634.0,0.0,996547634.738623,,4292,669900000.0,1637472.6465449207,,2022-08-29T15:16:00.000Z,0.002444353853627289,39227.64296168,56.1576,1.06576478,1.55216336,-10.85342296,-30.54488466,-10.21609823,-38.57102955,0.0,0.0,2435915.05,,2022-08-29T15:16:00.000Z,4256.0,Klaytn,KLAY,klaytn,0x4b91c67a89d4c4b2a4ed9fcde6130d7495330972,2022-08-29 15:20:33.561117
4292,10221,Fanadise,FAN,fanadise,3,2021-06-02T00:00:00.000Z,['bnb-chain'],1000000000.0,0.0,1000000000.0,,4293,,,,2022-08-29T15:16:00.000Z,0.00017616239001718372,39215.29356978,110.8425,1.58387681,2.46209165,-3.56927224,-97.17838266,-97.27130995,-98.09697514,0.0,0.0,176162.39,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xb6d48fcef36e19681ee29896b19c1b6cbd1eab1b,2022-08-29 15:20:33.561117
4293,20167,BighBull,BIGB,bighbull,3,2022-05-17T16:37:53.000Z,[],2000000000.0,0.0,2000000000.0,,4294,,,,2022-08-29T15:16:00.000Z,0.9077776908231093,39209.01922849,-20.9479,-0.00599176,0.0009965,0.00424628,57.33116949,159.64609502,35.94402692,0.0,0.0,1815555381.65,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x0bCF5693655A159bd7D9DC5064de9BD692a7b7C6,2022-08-29 15:20:33.561117
4294,10202,Starcoin,STC,starcoin-stc,4,2021-06-01T00:00:00.000Z,[],3185136000.0,0.0,3185136000.0,,4295,286373485.0,20910896.439869914,,2022-08-29T15:16:00.000Z,0.07301966674697524,39204.33052717,45.5044,1.23263231,2.8108621,-27.32273312,99.66939337,28.94486447,-4.02500143,0.0,0.0,232577569.26,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
4295,20601,Learning Cash,EAD,learning-cash,3,2022-06-15T02:04:30.000Z,['binance-chain'],270000000000000.0,0.0,5497000000000.0,,4296,757578787377.0,263.85461397991133,,2022-08-29T15:16:00.000Z,3.48286697537384e-10,39096.27124911,19.5673,3.21567602,-55.66774826,-24.56207301,2.44264807,-98.19929203,-98.99124219,0.0,0.0,94037.41,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x74b6978f0b449f71c6e7addefd62bbeb3fa89b71,2022-08-29 15:20:33.561117
4296,9863,TrustBase,TBE,trustbase,4,2021-05-17T00:00:00.000Z,[],1000000000.0,0.0,0.0,,4297,,,,2022-08-29T15:16:00.000Z,0.0003209833782469785,39090.51888952,28.9939,-1.2236108,1.84812673,-2.38517435,-4.47089468,-5.22394426,-16.94129848,0.0,0.0,320983.38,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
4297,19745,Burn Floki,BFLOKI,burn-floki,6,2022-04-25T08:26:42.000Z,[],1000000000000000.0,0.0,0.0,,4298,1000000000000000.0,86974.819365792,,2022-08-29T15:16:00.000Z,8.6974819365792e-11,39012.90130754,-31.1831,0.40947923,0.32837984,-5.58757316,-31.8743351,-7.88571011,-67.724414,0.0,0.0,86974.82,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x308d6b4bded91f99b58bdaafcc1137fb4cfd4ab2,2022-08-29 15:20:33.561117
4298,15752,Blockasset,BLOCK,blockasset,6,2021-12-15T06:05:40.000Z,"['collectibles-nfts', 'dao-maker']",320000000.0,0.0,320000000.0,,4299,28170533.0,2262439.0661006635,,2022-08-29T15:16:00.000Z,0.08031225628924606,39007.65063089,86.3771,-0.16394461,0.16898404,3.41186404,15.69487304,1.4045896,-41.20843699,0.0,0.0,25699922.01,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xbC7A566b85eF73F935e640A06b5a8b031Cd975Df,2022-08-29 15:20:33.561117
4299,11697,Phantom Protocol,PHM,phantom-protocol,7,2021-09-06T19:20:57.000Z,[],10000000000.0,0.0,0.0,,4300,,,,2022-08-29T15:16:00.000Z,7.867408564942276e-05,39007.51719079,-51.8963,0.0615503,0.87201764,-1.42062435,-17.06833293,-17.26951891,-49.80241871,0.0,0.0,786740.86,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3f9bec82c776c47405bcb38070d2395fd18f89d3,2022-08-29 15:20:33.561117
4300,6501,TRONbetDice,DICE,tronbetdice,5,2020-08-10T00:00:00.000Z,['gambling'],,0.0,983233671.36,,4301,983233671.36,13458121.307070129,,2022-08-29T15:16:00.000Z,0.013687612313413734,39005.30185742,103.5173,1.33853193,-0.56475798,-11.67770078,-19.94028166,-12.88836184,-61.38097013,0.0,0.0,13458121.31,,2022-08-29T15:16:00.000Z,1958.0,TRON,TRX,tron,TKttnV3FSY1iEoAwB4N52WK2DxdV94KpSd,2022-08-29 15:20:33.561117
4301,9247,Whole Earth Coin,WEC,whole-earth-coin,5,2021-04-15T00:00:00.000Z,[],300000000.0,0.0,0.0,,4302,3135289.0,33113.07953126766,,2022-08-29T15:16:00.000Z,0.01056141221152744,38891.89145712,-4.3073,4.84619468,0.5488088,-5.3581892,-27.70074592,-93.16109371,-93.28405124,0.0,0.0,3168423.66,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
4302,20594,Saltmarble,SML,saltmarble,1,2022-06-14T13:58:38.000Z,[],4000000000.0,0.0,4000000000.0,,4303,,,,2022-08-29T15:16:00.000Z,4.833088696928676,38784.52153689,2.3579,-0.01008364,-1.13494045,7.7036152,-11.03453087,144.79259765,168.04863634,0.0,0.0,19332354787.71,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1A403E1c96792dFedb8232cF56400Eb72Ab95Acb,2022-08-29 15:20:33.561117
4303,16214,Graviton Zero,GRAV,graviton-zero,3,2021-12-17T19:48:38.000Z,"['collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn', 'bnb-chain']",300000000.0,0.0,300000000.0,,4304,53615749.0,81769.5324881188,,2022-08-29T15:16:00.000Z,0.0015251028664752739,38687.66505185,0.5538,-0.13417408,-5.28749141,-22.43427399,-58.22816822,-70.36731711,-69.93333668,0.0,0.0,457530.86,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0xa6168c7e5eb7c5c379f3a1d7cf1073e09b2f031e,2022-08-29 15:20:33.561117
4304,13649,Energy8,E8,energy8,6,2021-11-01T08:54:07.000Z,['polygon-ecosystem'],100000000000000.0,0.0,86000000000000.0,,4305,35000000000000.0,105629.35175735694,,2022-08-29T15:16:00.000Z,3.017981478781627e-09,38609.521519,-10.9785,0.41654606,0.43992239,30.00136709,-6.65237068,4.32403667,-54.39507996,0.0,0.0,301798.15,,2022-08-29T15:16:00.000Z,3890.0,Polygon,MATIC,polygon,0x08e175a1eac9744a0f1ccaeb8f669af6a2bda3ce,2022-08-29 15:20:33.561117
4305,20724,Liquid KSM,LKSM,liquid-ksm,3,2022-06-22T22:29:36.000Z,[],,0.0,0.0,,4306,,,,2022-08-29T15:16:00.000Z,5.758844874472027,38604.7165225,58.7434,0.92600746,4.22252945,1.75851699,-26.04859684,6.86071955,-5.3237499,0.0,0.0,0.0,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
4306,7545,Jointer,JNTR,jointer,3,2020-10-29T00:00:00.000Z,['bnb-chain'],,0.0,11927277883.0,,4307,,,,2022-08-29T15:16:00.000Z,0.02047236828300969,38602.42075266,-15.8337,-0.21051901,3.18122658,4.10390227,1.83733669,2.0313071,-12.90109616,0.0,0.0,244179625.43,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x5f2caa99fc378248ac02cbbaac27e3fa155ed2c4,2022-08-29 15:20:33.561117
4307,18659,CyBloc Battery Token,CBT,cybloc-battery-token,7,2022-03-09T07:04:16.000Z,[],0.0,0.0,0.0,,4308,15000001.0,35668.174015235294,,2022-08-29T15:16:00.000Z,0.0023778781091571455,38579.21499272,439.7662,-1.43122066,1.86304576,-6.41093138,-13.68196018,-43.53729978,-77.2496217,0.0,0.0,0.0,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x7c73967dC8c804Ea028247f5A953052f0CD5Fd58,2022-08-29 15:20:33.561117
4308,19513,Nirvana ANA,ANA,nirvana-ana,4,2022-04-14T05:12:39.000Z,['solana-ecosystem'],,0.0,1032297.0,,4309,,,,2022-08-29T15:16:00.000Z,0.23345436485897758,38534.70679418,-9.8837,-0.45859576,-2.91889706,-11.95757052,-77.4084557,-97.24090619,-97.96388524,0.0,0.0,240994.24,,2022-08-29T15:16:00.000Z,5426.0,Solana,SOL,solana,ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo,2022-08-29 15:20:33.561117
4309,9807,ProSwap,PROS,proswap,4,2021-05-14T00:00:00.000Z,[],10000000.0,0.0,0.0,,4310,,,,2022-08-29T15:16:00.000Z,0.08900075402718388,38455.30291868,29.4084,1.13030379,1.13737146,3.49162643,1.10474334,-12.6498111,-24.52898469,0.0,0.0,890007.54,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
4310,18175,MyRichFarm,RCH,myrichfarm,3,2022-02-17T09:51:31.000Z,[],5000000000.0,0.0,0.0,,4311,417548221.0,7175612.5859114425,,2022-08-29T15:16:00.000Z,0.017185111144112485,38414.54132265,-46.768,-0.37422858,-14.77138954,-47.67604903,-54.50916409,-62.04622475,-53.06783272,0.0,0.0,85925555.72,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x041E714Aa0DcE7d4189441896486d361e98BAD5f,2022-08-29 15:20:33.561117
4311,13246,Liquid Driver,LQDR,liquid-driver,61,2021-10-26T05:02:36.000Z,[],0.0,0.0,0.0,,4312,,,,2022-08-29T15:16:00.000Z,1.7310506486145372,38412.72576129,12.5368,0.67741578,2.29300221,-9.58116629,-30.56268096,19.19503815,-47.87105532,0.0,0.0,0.0,,2022-08-29T15:16:00.000Z,3513.0,Fantom,FTM,fantom,0x10b620b2dbac4faa7d7ffd71da486f5d44cd86f9,2022-08-29 15:20:33.561117
